src_gpu,dst_gpu,num_bytes,peer_access,warmup_iterations,measured_iterations,bandwidth_gbps_n,bandwidth_gbps_mean,bandwidth_gbps_std,bandwidth_gbps_ci95_halfwidth,bandwidth_gbps_min,bandwidth_gbps_max,bandwidth_gbps_p50,bandwidth_gbps_p95,latency_us_n,latency_us_mean,latency_us_std,latency_us_ci95_halfwidth,latency_us_min,latency_us_max,latency_us_p50,latency_us_p95
0,3,16777216,0,5,50,5,37.97885211721798,0.069369737237626,0.08612009675437869,37.90214934612778,38.08573791396156,37.96728213954533,38.068215507859136,5,411.41426849365234,0.7507251216758338,0.9319989189694974,410.25856018066406,412.2457504272461,411.5385437011719,412.1613998413086
0,3,67108864,0,5,50,5,39.48980713271984,0.04629003272460376,0.057467452750332194,39.423762422551704,39.55060241766576,39.499780031742546,39.54080820834954,5,1582.6886291503906,1.8555923075695413,2.3036527948370615,1580.2540588378906,1585.3382873535156,1582.2872924804688,1584.9407043457031
0,3,268435456,0,5,10,5,39.942603403761794,0.08576951983984137,0.10647985189682008,39.82738387883082,40.02069429455954,39.971492499398465,40.01945248047019,5,6259.004211425781,13.450582493934963,16.698426603699694,6246.7681884765625,6277.088165283203,6254.457473754883,6275.4644775390625
0,3,1073741824,0,5,10,5,40.4012775298842,0.08931886721632308,0.11088624222853537,40.30790377127626,40.528412930700966,40.37716570730645,40.51333584248374,5,24751.78924560547,54.673180233777536,67.8748364791073,24674.0478515625,24809.030151367188,24766.473388671875,24805.09735107422
0,4,1048576,0,5,50,5,17.70136446503249,0.2029163453015417,0.2519135286696053,17.341306721653062,17.83527175798651,17.778955324905635,17.82454720457791,5,55.17465686798096,0.6419581501599133,0.7969685370820023,54.75456237792969,56.314239501953125,54.92800235748291,56.04275131225586
0,4,4194304,0,5,50,5,31.226497443503977,0.25908608045896875,0.3216462856188659,31.016636912099937,31.630660148711982,31.085826555507516,31.572708769588676,5,125.1009292602539,1.0317523929533516,1.2808844237557502,123.49568367004395,125.94047546386719,125.66016197204591,125.90655708312987
0,4,16777216,0,5,50,5,37.561391003975665,0.09615450243622556,0.11937244370424656,37.45068368527162,37.688817895195456,37.52003557075247,37.67717616950797,5,415.9878387451172,1.064226310835174,1.3211996543064488,414.5792007446289,417.21534729003906,416.4441680908203,417.06827545166016
0,4,67108864,0,5,50,5,39.60529974665114,0.029379844926890084,0.03647404745192034,39.56911016548408,39.636693320472055,39.615068426906525,39.63449918965319,5,1578.0723266601562,1.170839763385035,1.4535565178975702,1576.8217468261719,1579.5149230957031,1577.6824951171875,1579.4287719726562
0,4,268435456,0,5,10,5,40.08037646547126,0.024226598770157,0.03007647301543727,40.057303654972245,40.106181998079265,40.07349416214503,40.10611229414749,5,6237.468185424805,3.7697836104752342,4.680054187968099,6233.452987670898,6241.059112548828,6238.53759765625,6241.004104614258
0,4,1073741824,0,5,10,5,40.68943699338194,0.06714991711185851,0.08336426789267265,40.57570496232031,40.74011034691631,40.71483055843854,40.738599178973274,5,24576.456604003906,40.627566580897344,50.43769955271032,24545.834350585938,24645.289611816406,24561.074829101562,24632.171020507812
